# action	name	note
drop	?uncaught_exception@std@@YA_NXZ	dump-tier only; no official page names it as a Coredll.lib export
drop	?unexpected@std@@YAXXZ	dump-tier only; no official page names it as a Coredll.lib export
drop	?what@exception@std@@UBAPBDXZ	dump-tier only; no official page names it as a Coredll.lib export
drop	?what@exception@std@@UBEPBDXZ	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBAddAccountToGroup	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBCreateAccount	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBDeleteAccount	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBEnumAccounts	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBGetAccountProperty	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBGetAccountSecurityInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBRemoveAccountFromGroup	dump-tier only; no official page names it as a Coredll.lib export
drop	ADBSetAccountProperties	dump-tier only; no official page names it as a Coredll.lib export
drop	AFDSelect	dump-tier only; no official page names it as a Coredll.lib export
drop	AFDSocket	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_CloseAllFileHandles	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_CreateDirectoryW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_CreateFileW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_DeleteFileW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_FindFirstChangeNotificationW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_FindFirstFileW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_FsIoControlW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_GetDiskFreeSpace	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_GetFileAttributesW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_GetFileSecurityW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_MoveFileW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_NotifyMountedFS	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_PrestoChangoFileName	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_RegisterFileSystemFunction	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_RemoveDirectoryW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_SetFileAttributesW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_SetFileSecurityW	dump-tier only; no official page names it as a Coredll.lib export
drop	AFS_Unmount	dump-tier only; no official page names it as a Coredll.lib export
drop	A_SHAFinal	dump-tier only; no official page names it as a Coredll.lib export
drop	A_SHAInit	dump-tier only; no official page names it as a Coredll.lib export
drop	A_SHAUpdate	dump-tier only; no official page names it as a Coredll.lib export
drop	AccessibilitySoundSentryEvent	dump-tier only; no official page names it as a Coredll.lib export
drop	AddEventAccess	dump-tier only; no official page names it as a Coredll.lib export
drop	AddFontMemResourceEx	dump-tier only; no official page names it as a Coredll.lib export
drop	AddTrackedItem	dump-tier only; no official page names it as a Coredll.lib export
drop	AnimateRects	dump-tier only; no official page names it as a Coredll.lib export
drop	AttachDebugger	dump-tier only; no official page names it as a Coredll.lib export
drop	AttachHdstub	dump-tier only; no official page names it as a Coredll.lib export
drop	AttachOsAxsT0	dump-tier only; no official page names it as a Coredll.lib export
drop	AttachOsAxsT1	dump-tier only; no official page names it as a Coredll.lib export
drop	AudioUpdateFromRegistry	dump-tier only; no official page names it as a Coredll.lib export
drop	BackupEventLogW	dump-tier only; no official page names it as a Coredll.lib export
drop	BinaryCompress	dump-tier only; no official page names it as a Coredll.lib export
drop	BinaryDecompress	dump-tier only; no official page names it as a Coredll.lib export
drop	CallNextHookEx	dump-tier only; no official page names it as a Coredll.lib export
drop	CaptureDumpFileOnDevice2	dump-tier only; no official page names it as a Coredll.lib export
drop	CeAccessCheck	dump-tier only; no official page names it as a Coredll.lib export
drop	CeAddDatabaseProps	dump-tier only; no official page names it as a Coredll.lib export
drop	CeAddSyncPartner	dump-tier only; no official page names it as a Coredll.lib export
drop	CeAttachCustomTrackingData	dump-tier only; no official page names it as a Coredll.lib export
drop	CeBeginSyncSession	dump-tier only; no official page names it as a Coredll.lib export
drop	CeBeginTransaction	dump-tier only; no official page names it as a Coredll.lib export
drop	CeCertVerify	dump-tier only; no official page names it as a Coredll.lib export
drop	CeClosePolicy	dump-tier only; no official page names it as a Coredll.lib export
drop	CeConvertSDToStr	dump-tier only; no official page names it as a Coredll.lib export
drop	CeConvertStrToSD	dump-tier only; no official page names it as a Coredll.lib export
drop	CeCreateDatabaseWithProps	dump-tier only; no official page names it as a Coredll.lib export
drop	CeCreateSession	dump-tier only; no official page names it as a Coredll.lib export
drop	CeCreateToken	dump-tier only; no official page names it as a Coredll.lib export
drop	CeDuplicateToken	dump-tier only; no official page names it as a Coredll.lib export
drop	CeEndSyncSession	dump-tier only; no official page names it as a Coredll.lib export
drop	CeEndTransaction	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetChangedRecordCnt	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetChangedRecords	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetCustomTrackingData	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetDatabaseProps	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetDatabaseSession	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetGroupSID	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetModuleHeapInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetModuleInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetNotificationThreadId	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetOwnerSID	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetPolicyInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetProcessTrust	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetPropChangeInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	CeGetRecordChangeInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	CeImpersonateToken	dump-tier only; no official page names it as a Coredll.lib export
drop	CeMapArgumentArray	dump-tier only; no official page names it as a Coredll.lib export
drop	CeMarkRecord	dump-tier only; no official page names it as a Coredll.lib export
drop	CeModuleJit	dump-tier only; no official page names it as a Coredll.lib export
drop	CeMountDBVolEx	dump-tier only; no official page names it as a Coredll.lib export
drop	CeOpenDatabaseInSession	dump-tier only; no official page names it as a Coredll.lib export
drop	CeOpenFileHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	CeOpenModuleByPolicy	dump-tier only; no official page names it as a Coredll.lib export
drop	CeOpenPolicy	dump-tier only; no official page names it as a Coredll.lib export
drop	CeOpenStream	dump-tier only; no official page names it as a Coredll.lib export
drop	CePolicyCheck	dump-tier only; no official page names it as a Coredll.lib export
drop	CePolicyCheckByHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	CePrivilegeCheck	dump-tier only; no official page names it as a Coredll.lib export
drop	CePurgeTrackingData	dump-tier only; no official page names it as a Coredll.lib export
drop	CePurgeTrackingGenerations	dump-tier only; no official page names it as a Coredll.lib export
drop	CeRegisterFileSystemNotification	dump-tier only; no official page names it as a Coredll.lib export
drop	CeRemoveDatabaseProps	dump-tier only; no official page names it as a Coredll.lib export
drop	CeRemoveDatabaseTracking	dump-tier only; no official page names it as a Coredll.lib export
drop	CeRemoveFontResource	dump-tier only; no official page names it as a Coredll.lib export
drop	CeRemoveSyncPartner	dump-tier only; no official page names it as a Coredll.lib export
drop	CeReportFault	dump-tier only; no official page names it as a Coredll.lib export
drop	CeRevertToSelf	dump-tier only; no official page names it as a Coredll.lib export
drop	CeSafeCopyMemory	dump-tier only; no official page names it as a Coredll.lib export
drop	CeSetDirectCall	dump-tier only; no official page names it as a Coredll.lib export
drop	CeSetExtendedPdata	dump-tier only; no official page names it as a Coredll.lib export
drop	CeSetSessionOption	dump-tier only; no official page names it as a Coredll.lib export
drop	CeStreamRead	dump-tier only; no official page names it as a Coredll.lib export
drop	CeStreamSaveChanges	dump-tier only; no official page names it as a Coredll.lib export
drop	CeStreamSeek	dump-tier only; no official page names it as a Coredll.lib export
drop	CeStreamSetSize	dump-tier only; no official page names it as a Coredll.lib export
drop	CeStreamWrite	dump-tier only; no official page names it as a Coredll.lib export
drop	CeTrackDatabase	dump-tier only; no official page names it as a Coredll.lib export
drop	CeTrackProperty	dump-tier only; no official page names it as a Coredll.lib export
drop	ClearEventLogW	dump-tier only; no official page names it as a Coredll.lib export
drop	CloseAllDeviceHandles	dump-tier only; no official page names it as a Coredll.lib export
drop	CloseAllFileHandles	dump-tier only; no official page names it as a Coredll.lib export
drop	CloseAllServiceHandles	dump-tier only; no official page names it as a Coredll.lib export
drop	CloseEnhMetaFile	dump-tier only; no official page names it as a Coredll.lib export
drop	CloseEventLog	dump-tier only; no official page names it as a Coredll.lib export
drop	CloseProcOE	dump-tier only; no official page names it as a Coredll.lib export
drop	ComThreadBaseFunc	dump-tier only; no official page names it as a Coredll.lib export
drop	CompactAllHeaps	dump-tier only; no official page names it as a Coredll.lib export
drop	ConnectDebugger	dump-tier only; no official page names it as a Coredll.lib export
drop	ConnectHdstub	dump-tier only; no official page names it as a Coredll.lib export
drop	ConnectOsAxsT0	dump-tier only; no official page names it as a Coredll.lib export
drop	ConnectOsAxsT1	dump-tier only; no official page names it as a Coredll.lib export
drop	CreateBitmapFromPointer	dump-tier only; no official page names it as a Coredll.lib export
drop	CreateCrit	dump-tier only; no official page names it as a Coredll.lib export
drop	CreateDeviceHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	CreateEnhMetaFileW	dump-tier only; no official page names it as a Coredll.lib export
drop	CreateLocaleView	dump-tier only; no official page names it as a Coredll.lib export
drop	CreateServiceHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	DBCanonicalize	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_Clone	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_Create	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_CreateEx	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_DeleteAllPtrs	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_DeletePtr	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_Destroy	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_DestroyCallback	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_EnumCallback	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_GetPtrIndex	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_Grow	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_InsertPtr	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_Search	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_SetPtr	dump-tier only; no official page names it as a Coredll.lib export
drop	DPA_Sort	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_Clone	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_Create	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_DeleteAllItems	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_DeleteItem	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_Destroy	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_DestroyCallback	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_EnumCallback	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_GetItem	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_GetItemPtr	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_Grow	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_InsertItem	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_Search	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_SetItem	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_SetRange	dump-tier only; no official page names it as a Coredll.lib export
drop	DSA_Sort	dump-tier only; no official page names it as a Coredll.lib export
drop	DebugNotify	dump-tier only; no official page names it as a Coredll.lib export
drop	DebugSetProcessKillOnExit	dump-tier only; no official page names it as a Coredll.lib export
drop	DecompressBinaryBlock	dump-tier only; no official page names it as a Coredll.lib export
drop	DefaultImcGet	dump-tier only; no official page names it as a Coredll.lib export
drop	DefaultImeWndGet	dump-tier only; no official page names it as a Coredll.lib export
drop	DeleteEnhMetaFile	dump-tier only; no official page names it as a Coredll.lib export
drop	DeleteTrackedItem	dump-tier only; no official page names it as a Coredll.lib export
drop	DeregisterAFS	dump-tier only; no official page names it as a Coredll.lib export
drop	DeregisterAFSName	dump-tier only; no official page names it as a Coredll.lib export
drop	DeregisterBluetoothCOMPort	dump-tier only; no official page names it as a Coredll.lib export
drop	DeregisterEventSource	dump-tier only; no official page names it as a Coredll.lib export
drop	DisableCaretSystemWide	dump-tier only; no official page names it as a Coredll.lib export
drop	DisablePixelDoubling	dump-tier only; no official page names it as a Coredll.lib export
drop	DumpFileSystemHeap	dump-tier only; no official page names it as a Coredll.lib export
drop	DumpKCallProfile	dump-tier only; no official page names it as a Coredll.lib export
drop	EnableCaretSystemWide	dump-tier only; no official page names it as a Coredll.lib export
drop	EventModify	dump-tier only; no official page names it as a Coredll.lib export
drop	ExtractResource	dump-tier only; no official page names it as a Coredll.lib export
drop	FilterTrackedItem	dump-tier only; no official page names it as a Coredll.lib export
drop	FlushViewOfFileMaybe	dump-tier only; no official page names it as a Coredll.lib export
drop	ForcePixelDoubling	dump-tier only; no official page names it as a Coredll.lib export
drop	GetAPIAddress	dump-tier only; no official page names it as a Coredll.lib export
drop	GetAssociatedMenu	dump-tier only; no official page names it as a Coredll.lib export
drop	GetCRTFlags	dump-tier only; no official page names it as a Coredll.lib export
drop	GetCRTStorageEx	dump-tier only; no official page names it as a Coredll.lib export
drop	GetCallStackSnapshot	dump-tier only; no official page names it as a Coredll.lib export
drop	GetCallerProcessIndex	dump-tier only; no official page names it as a Coredll.lib export
drop	GetDeviceByIndex	dump-tier only; no official page names it as a Coredll.lib export
drop	GetDeviceHandleFromContext	dump-tier only; no official page names it as a Coredll.lib export
drop	GetDeviceKeys	dump-tier only; no official page names it as a Coredll.lib export
drop	GetFSHeapInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	GetFileSecurityW	dump-tier only; no official page names it as a Coredll.lib export
drop	GetGweApiSetTables	dump-tier only; no official page names it as a Coredll.lib export
drop	GetHandleServerId	dump-tier only; no official page names it as a Coredll.lib export
drop	GetHeapSnapshot	dump-tier only; no official page names it as a Coredll.lib export
drop	GetKPhys	dump-tier only; no official page names it as a Coredll.lib export
drop	GetKeyboardTarget	dump-tier only; no official page names it as a Coredll.lib export
drop	GetMessageWNoWait	dump-tier only; no official page names it as a Coredll.lib export
drop	GetNlsTables	dump-tier only; no official page names it as a Coredll.lib export
drop	GetOverlappedResult	dump-tier only; no official page names it as a Coredll.lib export
drop	GetPrivateCallbacks	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcAddrBits	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcAddressA	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcAddressInProcess	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcFromPtr	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcName	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcessIDFromIndex	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcessId	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcessIdOfThread	dump-tier only; no official page names it as a Coredll.lib export
drop	GetProcessIndexFromID	dump-tier only; no official page names it as a Coredll.lib export
drop	GetRealTime	dump-tier only; no official page names it as a Coredll.lib export
drop	GetRomFileBytes	dump-tier only; no official page names it as a Coredll.lib export
drop	GetRomFileInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	GetServiceByIndex	dump-tier only; no official page names it as a Coredll.lib export
drop	GetThreadId	dump-tier only; no official page names it as a Coredll.lib export
drop	GetWindowTextWDirect	dump-tier only; no official page names it as a Coredll.lib export
drop	GiveKPhys	dump-tier only; no official page names it as a Coredll.lib export
drop	GwesPowerDown	dump-tier only; no official page names it as a Coredll.lib export
drop	GwesPowerUp	dump-tier only; no official page names it as a Coredll.lib export
drop	HeapAllocTrace	dump-tier only; no official page names it as a Coredll.lib export
drop	ImageList_CopyDitherImage	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmActivateLayout	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmEnableIME	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmGetImcInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmGetKeyboardLayout	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmGetUIClassName	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmProcessKey	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmRequestMessageW	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmSendNotification	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmSetActiveContext	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmSetImeWndIMC	dump-tier only; no official page names it as a Coredll.lib export
drop	ImmTranslateMessage	dump-tier only; no official page names it as a Coredll.lib export
drop	Imm_DllEntry	dump-tier only; no official page names it as a Coredll.lib export
drop	InitLocale	dump-tier only; no official page names it as a Coredll.lib export
drop	InitializeUsrCoredllCallbacks	dump-tier only; no official page names it as a Coredll.lib export
drop	InputDebugCharW	dump-tier only; no official page names it as a Coredll.lib export
drop	IntChainHandlerIoControl	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_CloseHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_CreateEventW	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_HeapAlloc	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_HeapCreate	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_HeapDestroy	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_HeapFree	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_HeapReAlloc	dump-tier only; no official page names it as a Coredll.lib export
drop	Int_HeapSize	dump-tier only; no official page names it as a Coredll.lib export
drop	IsBadPtr	dump-tier only; no official page names it as a Coredll.lib export
drop	IsEncryptionPermitted	dump-tier only; no official page names it as a Coredll.lib export
drop	IsExiting	dump-tier only; no official page names it as a Coredll.lib export
drop	IsForcePixelDoubling	dump-tier only; no official page names it as a Coredll.lib export
drop	IsPrimaryThread	dump-tier only; no official page names it as a Coredll.lib export
drop	IsProcessDying	dump-tier only; no official page names it as a Coredll.lib export
drop	IsSystemFile	dump-tier only; no official page names it as a Coredll.lib export
drop	KernExtractIcons	dump-tier only; no official page names it as a Coredll.lib export
drop	KeybdInitStates	dump-tier only; no official page names it as a Coredll.lib export
drop	KeybdVKeyToUnicode	dump-tier only; no official page names it as a Coredll.lib export
drop	KillAllOtherThreads	dump-tier only; no official page names it as a Coredll.lib export
drop	LeaveCritSec	dump-tier only; no official page names it as a Coredll.lib export
drop	LocalAllocInProcess	dump-tier only; no official page names it as a Coredll.lib export
drop	LocalAllocTrace	dump-tier only; no official page names it as a Coredll.lib export
drop	LocalFreeInProcess	dump-tier only; no official page names it as a Coredll.lib export
drop	LocalSizeInProcess	dump-tier only; no official page names it as a Coredll.lib export
drop	LockAPIHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	LockEventLog	dump-tier only; no official page names it as a Coredll.lib export
drop	MD5Final	dump-tier only; no official page names it as a Coredll.lib export
drop	MD5Init	dump-tier only; no official page names it as a Coredll.lib export
drop	MD5Update	dump-tier only; no official page names it as a Coredll.lib export
drop	MainThreadBaseFunc	dump-tier only; no official page names it as a Coredll.lib export
drop	MapPtrToProcWithSize	dump-tier only; no official page names it as a Coredll.lib export
drop	MapPtrUnsecure	dump-tier only; no official page names it as a Coredll.lib export
drop	MatchesWildcardMask	dump-tier only; no official page names it as a Coredll.lib export
drop	NKTerminateThread	dump-tier only; no official page names it as a Coredll.lib export
drop	NKvDbgPrintfW	dump-tier only; no official page names it as a Coredll.lib export
drop	NPXNPHandler	dump-tier only; no official page names it as a Coredll.lib export
drop	NotSystemParametersInfoI	dump-tier only; no official page names it as a Coredll.lib export
drop	NotifyForceCleanboot	dump-tier only; no official page names it as a Coredll.lib export
drop	OpenEventLogW	dump-tier only; no official page names it as a Coredll.lib export
drop	OtherThreadsRunning	dump-tier only; no official page names it as a Coredll.lib export
drop	PPSHRestart	dump-tier only; no official page names it as a Coredll.lib export
drop	PSLNotify	dump-tier only; no official page names it as a Coredll.lib export
drop	PegClearUserNotification	dump-tier only; no official page names it as a Coredll.lib export
drop	PegCreateDatabase	dump-tier only; no official page names it as a Coredll.lib export
drop	PegDeleteDatabase	dump-tier only; no official page names it as a Coredll.lib export
drop	PegDeleteRecord	dump-tier only; no official page names it as a Coredll.lib export
drop	PegFindFirstDatabase	dump-tier only; no official page names it as a Coredll.lib export
drop	PegFindNextDatabase	dump-tier only; no official page names it as a Coredll.lib export
drop	PegGetUserNotificationPreferences	dump-tier only; no official page names it as a Coredll.lib export
drop	PegHandleAppNotifications	dump-tier only; no official page names it as a Coredll.lib export
drop	PegOidGetInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	PegOpenDatabase	dump-tier only; no official page names it as a Coredll.lib export
drop	PegReadRecordProps	dump-tier only; no official page names it as a Coredll.lib export
drop	PegRemoveFontResource	dump-tier only; no official page names it as a Coredll.lib export
drop	PegRunAppAtEvent	dump-tier only; no official page names it as a Coredll.lib export
drop	PegRunAppAtTime	dump-tier only; no official page names it as a Coredll.lib export
drop	PegSeekDatabase	dump-tier only; no official page names it as a Coredll.lib export
drop	PegSetDatabaseInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	PegSetUserNotification	dump-tier only; no official page names it as a Coredll.lib export
drop	PegWriteRecordProps	dump-tier only; no official page names it as a Coredll.lib export
drop	PerformCallBack4	dump-tier only; no official page names it as a Coredll.lib export
drop	PlayEnhMetaFile	dump-tier only; no official page names it as a Coredll.lib export
drop	PrepareThreadExit	dump-tier only; no official page names it as a Coredll.lib export
drop	PrintTrackedItem	dump-tier only; no official page names it as a Coredll.lib export
drop	ProcessDetachAllDLLs	dump-tier only; no official page names it as a Coredll.lib export
drop	ProfileSyscall	dump-tier only; no official page names it as a Coredll.lib export
drop	QASetWindowsJournalHook	dump-tier only; no official page names it as a Coredll.lib export
drop	QAUnhookWindowsJournalHook	dump-tier only; no official page names it as a Coredll.lib export
drop	QueryAPISetID	dump-tier only; no official page names it as a Coredll.lib export
drop	REL_UDriverProcIoControl	dump-tier only; no official page names it as a Coredll.lib export
drop	RasGetEntryDevConfig	dump-tier only; no official page names it as a Coredll.lib export
drop	RasHangup	dump-tier only; no official page names it as a Coredll.lib export
drop	RasSetEntryDevConfig	dump-tier only; no official page names it as a Coredll.lib export
drop	ReadEventLogRaw	dump-tier only; no official page names it as a Coredll.lib export
drop	ReadFileScatter	dump-tier only; no official page names it as a Coredll.lib export
drop	ReadFileWithSeek	dump-tier only; no official page names it as a Coredll.lib export
drop	RectangleAnimation	dump-tier only; no official page names it as a Coredll.lib export
drop	RefreshKernelAlarm	dump-tier only; no official page names it as a Coredll.lib export
drop	RegOpenProcessKey	dump-tier only; no official page names it as a Coredll.lib export
drop	RegisterAFSEx	dump-tier only; no official page names it as a Coredll.lib export
drop	RegisterAFSName	dump-tier only; no official page names it as a Coredll.lib export
drop	RegisterBluetoothCOMPort	dump-tier only; no official page names it as a Coredll.lib export
drop	RegisterDefaultGestureHandler	dump-tier only; no official page names it as a Coredll.lib export
drop	RegisterEventSourceW	dump-tier only; no official page names it as a Coredll.lib export
drop	RegisterSIPanel	dump-tier only; no official page names it as a Coredll.lib export
drop	RegisterTrackedItem	dump-tier only; no official page names it as a Coredll.lib export
drop	ReinitLocale	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteHeapAlloc	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteHeapFree	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteHeapReAlloc	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteHeapSize	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteLocalAlloc	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteLocalFree	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteLocalReAlloc	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoteLocalSize	dump-tier only; no official page names it as a Coredll.lib export
drop	RemoveFontMemResourceEx	dump-tier only; no official page names it as a Coredll.lib export
drop	ReportEventW	dump-tier only; no official page names it as a Coredll.lib export
drop	RtlDispatchException	dump-tier only; no official page names it as a Coredll.lib export
drop	SHChangeNotifyRegisterI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHCloseAppsI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHCreateExplorerInstance	dump-tier only; no official page names it as a Coredll.lib export
drop	SHDoneButtonI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHFileNotifyFreeI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHFileNotifyRemoveI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHGetAppKeyAssocI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHLoadIndirectString	dump-tier only; no official page names it as a Coredll.lib export
drop	SHNotificationAddI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHNotificationGetDataI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHNotificationRemoveI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHNotificationUpdateI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHSetAppKeyWndAssocI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHSetNavBarTextI	dump-tier only; no official page names it as a Coredll.lib export
drop	SHSipPreferenceI	dump-tier only; no official page names it as a Coredll.lib export
drop	SecureWipeAllVolumes	dump-tier only; no official page names it as a Coredll.lib export
drop	SetACP	dump-tier only; no official page names it as a Coredll.lib export
drop	SetAssociatedMenu	dump-tier only; no official page names it as a Coredll.lib export
drop	SetCriticalProcess	dump-tier only; no official page names it as a Coredll.lib export
drop	SetDialogAutoScrollBar	dump-tier only; no official page names it as a Coredll.lib export
drop	SetExceptionHandler	dump-tier only; no official page names it as a Coredll.lib export
drop	SetFileSecurityW	dump-tier only; no official page names it as a Coredll.lib export
drop	SetGwesOOMEvent	dump-tier only; no official page names it as a Coredll.lib export
drop	SetGwesPowerHandler	dump-tier only; no official page names it as a Coredll.lib export
drop	SetHandleOwner	dump-tier only; no official page names it as a Coredll.lib export
drop	SetHandleOwnerWorkaround	dump-tier only; no official page names it as a Coredll.lib export
drop	SetHardwareWatch	dump-tier only; no official page names it as a Coredll.lib export
drop	SetKernelAlarm	dump-tier only; no official page names it as a Coredll.lib export
drop	SetKeyboardTarget	dump-tier only; no official page names it as a Coredll.lib export
drop	SetLowestScheduledPriority	dump-tier only; no official page names it as a Coredll.lib export
drop	SetOEMCP	dump-tier only; no official page names it as a Coredll.lib export
drop	SetObjectOwner	dump-tier only; no official page names it as a Coredll.lib export
drop	SetPowerOffHandler	dump-tier only; no official page names it as a Coredll.lib export
drop	SetRealTime	dump-tier only; no official page names it as a Coredll.lib export
drop	SetSystemDefaultLCID	dump-tier only; no official page names it as a Coredll.lib export
drop	SetTimeZoneBias	dump-tier only; no official page names it as a Coredll.lib export
drop	SetWDevicePowerHandler	dump-tier only; no official page names it as a Coredll.lib export
drop	SetWindowPosOnRotate	dump-tier only; no official page names it as a Coredll.lib export
drop	SetWindowsHookExW	dump-tier only; no official page names it as a Coredll.lib export
drop	ShellModalEnd	dump-tier only; no official page names it as a Coredll.lib export
drop	ShowStartupWindow	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbCatA	dump-tier only; no official page names it as a Coredll.lib export
